"id","depo_org_id","drug_id","quantity","tarif","ppn","sub_total","tanggal"
17285,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-21"
17286,70,DRx0014992,17,373.0,0.0,6341.0,"2024-04-22"
17287,70,DRx0014697,2,2068.0,41.0,4136.0,"2024-04-19"
17288,109,DRx0014992,20,414.0,0.0,8280.0,"2024-04-26"
17289,70,DRx0014697,1,2068.0,41.0,2068.0,"2024-04-25"
17290,109,DRx0014992,20,414.0,0.0,8280.0,"2024-04-23"
17291,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-07"
17292,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17293,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
17294,70,DRx0014697,1,2068.0,41.0,2068.0,"2024-04-27"
17295,109,DRx0014992,20,414.0,41.0,8280.0,"2024-04-19"
17296,109,DRx0014992,20,414.0,0.0,8280.0,"2024-04-26"
17297,415,DRx0014992,5,373.0,0.0,1865.0,"2024-04-22"
17298,415,DRx0014992,12,373.0,0.0,4476.0,"2024-04-28"
17299,415,DRx0014992,3,373.0,0.0,1119.0,"2024-04-27"
17300,415,DRx0014992,3,373.0,0.0,1119.0,"2024-04-23"
17301,415,DRx0014992,3,373.0,0.0,1119.0,"2024-04-24"
17302,415,DRx0014992,3,373.0,0.0,1119.0,"2024-04-26"
17303,415,DRx0014992,3,373.0,410.0,1119.0,"2024-04-25"
17304,109,DRx0014992,10,414.0,0.0,4140.0,"2024-04-19"
17305,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-19"
17306,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-19"
17307,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17308,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
17309,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-19"
17310,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
17311,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17312,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17313,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17314,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-21"
17315,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17316,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17317,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
17318,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17319,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-20"
17320,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-21"
17321,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-20"
17322,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
17323,415,DRx0014992,4,373.0,0.0,1492.0,"2024-04-19"
17324,70,DRx0014992,1,373.0,0.0,373.0,"2024-04-22"
17325,70,DRx0014992,8,373.0,0.0,2984.0,"2024-04-23"
17326,70,DRx0014992,5,373.0,0.0,1865.0,"2024-04-22"
17327,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-20"
17328,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-23"
17329,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-19"
17330,70,DRx0014697,2,2068.0,41.0,4136.0,"2024-04-22"
17331,109,DRx0014992,10,414.0,0.0,4140.0,"2024-04-30"
17332,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-27"
17333,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-29"
17334,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-27"
17335,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-26"
17336,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-25"
17337,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17338,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-23"
17339,1,DRx0014992,1,373.0,0.0,373.0,"2024-04-19"
17340,415,DRx0014992,3,373.0,0.0,1119.0,"2024-04-19"
17341,415,DRx0014992,15,373.0,0.0,5595.0,"2024-04-21"
17342,415,DRx0014992,3,373.0,0.0,1119.0,"2024-04-20"
17343,415,DRx0014992,4,373.0,0.0,1492.0,"2024-04-19"
17344,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-20"
17345,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17346,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-20"
17347,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-20"
17348,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17349,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
17350,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-22"
17351,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-19"
17352,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-19"
17353,1,DRx0014992,1,373.0,0.0,373.0,"2024-04-20"
17354,70,DRx0014992,4,373.0,0.0,1492.0,"2024-04-20"
17355,415,DRx0014992,3,373.0,0.0,1119.0,"2024-04-23"
17356,415,DRx0014992,1,373.0,0.0,373.0,"2024-04-25"
17357,70,DRx0014992,4,373.0,0.0,1492.0,"2024-04-21"
17358,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-22"
17359,415,DRx0014992,3,373.0,0.0,1119.0,"2024-04-24"
17360,1,DRx0014992,1,373.0,0.0,373.0,"2024-04-20"
17361,70,DRx0014992,10,373.0,0.0,3730.0,"2024-04-24"
17362,70,DRx0014992,2,373.0,0.0,746.0,"2024-04-20"
17363,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-20"
17364,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-21"
17365,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-22"
17366,70,DRx0014992,2,373.0,41.0,746.0,"2024-04-23"
17367,109,DRx0014992,15,414.0,0.0,6210.0,"2024-05-07"
17368,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-20"
17369,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-20"
17370,415,DRx0014992,4,373.0,0.0,1492.0,"2024-04-20"
17371,415,DRx0014992,3,373.0,0.0,1119.0,"2024-04-24"
17372,415,DRx0014992,1,373.0,0.0,373.0,"2024-04-21"
17373,415,DRx0014992,18,373.0,0.0,6714.0,"2024-04-25"
17374,415,DRx0014992,4,373.0,0.0,1492.0,"2024-04-22"
17375,415,DRx0014992,3,373.0,0.0,1119.0,"2024-04-23"
17376,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17377,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17378,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
17379,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-20"
17380,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-20"
17381,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-20"
17382,218,DRx0014697,1,2068.0,41.0,2068.0,"2024-04-23"
17383,109,DRx0014992,10,414.0,41.0,4140.0,"2024-04-20"
17384,109,DRx0014992,10,414.0,0.0,4140.0,"2024-04-26"
17385,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17386,415,DRx0014992,6,373.0,0.0,2238.0,"2024-05-08"
17387,415,DRx0014992,21,373.0,0.0,7833.0,"2024-05-10"
17388,415,DRx0014992,1,373.0,41.0,373.0,"2024-05-08"
17389,109,DRx0014992,15,414.0,41.0,6210.0,"2024-05-03"
17390,109,DRx0014992,10,414.0,0.0,4140.0,"2024-04-20"
17391,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
17392,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-20"
17393,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
17394,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-21"
17395,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17396,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17397,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17398,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17399,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-20"
17400,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-28"
17401,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
17402,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-28"
17403,415,DRx0014992,4,373.0,0.0,1492.0,"2024-04-21"
17404,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-22"
17405,415,DRx0014992,3,373.0,0.0,1119.0,"2024-04-22"
17406,415,DRx0014992,1,373.0,0.0,373.0,"2024-04-22"
17407,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17408,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17409,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-20"
17410,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-20"
17411,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-20"
17412,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-25"
17413,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17414,70,DRx0014992,9,373.0,0.0,3357.0,"2024-05-01"
17415,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-21"
17416,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-21"
17417,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17418,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
17419,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-28"
17420,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-21"
17421,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-21"
17422,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17423,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
17424,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17425,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-21"
17426,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17427,70,DRx0014697,3,2068.0,0.0,6204.0,"2024-04-28"
17428,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-21"
17429,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-21"
17430,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-22"
17431,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17432,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17433,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17434,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17435,170,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-29"
17436,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-23"
17437,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-23"
17438,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-24"
17439,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-25"
17440,1,DRx0014992,1,373.0,0.0,373.0,"2024-04-22"
17441,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-22"
17442,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-22"
17443,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-26"
17444,70,DRx0014697,4,2068.0,0.0,8272.0,"2024-04-26"
17445,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17446,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-23"
17447,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17448,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-22"
17449,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
17450,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-22"
17451,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
17452,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17453,1,DRx0014697,3,2068.0,0.0,6204.0,"2024-04-22"
17454,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
17455,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17456,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-22"
17457,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17458,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-30"
17459,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17460,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17461,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
17462,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-02"
17463,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17464,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17465,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17466,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-03"
17467,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-04"
17468,415,DRx0014697,1,2068.0,410.0,2068.0,"2024-05-03"
17469,109,DRx0014992,10,414.0,41.0,4140.0,"2024-04-22"
17470,109,DRx0014992,10,414.0,0.0,4140.0,"2024-04-29"
17471,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17472,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17473,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17474,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17475,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17476,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17477,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-22"
17478,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-28"
17479,415,DRx0014697,1,2068.0,410.0,2068.0,"2024-04-27"
17480,109,DRx0014992,10,414.0,0.0,4140.0,"2024-04-22"
17481,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-22"
17482,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-22"
17483,1,DRx0014992,10,373.0,0.0,3730.0,"2024-04-24"
17484,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-29"
17485,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
17486,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
17487,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17488,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-05-11"
17489,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17490,70,DRx0014992,20,373.0,0.0,7460.0,"2024-05-05"
17491,70,DRx0014697,5,2068.0,0.0,10340.0,"2024-04-24"
17492,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-23"
17493,70,DRx0014697,3,2068.0,0.0,6204.0,"2024-04-30"
17494,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-05-04"
17495,70,DRx0014697,3,2068.0,0.0,6204.0,"2024-05-01"
17496,70,DRx0014697,3,2068.0,0.0,6204.0,"2024-05-02"
17497,70,DRx0014697,3,2068.0,0.0,6204.0,"2024-04-25"
17498,70,DRx0014697,3,2068.0,0.0,6204.0,"2024-04-26"
17499,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-27"
17500,70,DRx0014697,3,2068.0,0.0,6204.0,"2024-05-03"
17501,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
17502,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-03"
17503,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-24"
17504,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17505,70,DRx0014992,9,373.0,0.0,3357.0,"2024-04-28"
17506,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
17507,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17508,70,DRx0014697,1,2068.0,41.0,2068.0,"2024-04-26"
17509,109,DRx0014992,20,414.0,0.0,8280.0,"2024-04-23"
17510,218,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-30"
17511,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17512,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17513,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17514,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17515,70,DRx0014697,1,2068.0,41.0,2068.0,"2024-04-23"
17516,109,DRx0014992,15,414.0,0.0,6210.0,"2024-04-23"
17517,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17518,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-08"
17519,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-08"
17520,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-08"
17521,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-14"
17522,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-10"
17523,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-11"
17524,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-09"
17525,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-11"
17526,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-13"
17527,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-08"
17528,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17529,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17530,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17531,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17532,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-23"
17533,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17534,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17535,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
17536,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17537,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-30"
17538,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-10"
17539,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-12"
17540,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-13"
17541,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-13"
17542,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-11"
17543,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17544,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17545,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-23"
17546,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17547,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17548,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17549,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17550,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
17551,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
17552,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-24"
17553,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17554,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17555,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
17556,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-29"
17557,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-26"
17558,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-28"
17559,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17560,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-24"
17561,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17562,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17563,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-06"
17564,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-08"
17565,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-07"
17566,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-08"
17567,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-10"
17568,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-12"
17569,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-10"
17570,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-05-08"
17571,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-09"
17572,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-24"
17573,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17574,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17575,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17576,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
17577,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-29"
17578,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-01"
17579,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-02"
17580,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-01"
17581,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17582,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-27"
17583,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-25"
17584,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-07"
17585,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17586,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-27"
17587,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17588,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-24"
17589,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17590,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-28"
17591,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
17592,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-29"
17593,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-29"
17594,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17595,415,DRx0014697,1,2068.0,41.0,2068.0,"2024-04-25"
17596,109,DRx0014992,15,414.0,0.0,6210.0,"2024-04-24"
17597,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17598,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17599,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17600,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17601,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
17602,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17603,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17604,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-29"
17605,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17606,70,DRx0014992,3,373.0,0.0,1119.0,"2024-05-04"
17607,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-29"
17608,70,DRx0014992,3,373.0,0.0,1119.0,"2024-05-01"
17609,70,DRx0014992,3,373.0,0.0,1119.0,"2024-04-30"
17610,70,DRx0014992,3,373.0,0.0,1119.0,"2024-05-02"
17611,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-29"
17612,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-13"
17613,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-05-13"
17614,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-14"
17615,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-02"
17616,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17617,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17618,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-30"
17619,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-29"
17620,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-09"
17621,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-08"
17622,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-08"
17623,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-10"
17624,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-25"
17625,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17626,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17627,1,DRx0014697,1,2068.0,41.0,2068.0,"2024-04-26"
17628,109,DRx0014992,15,414.0,0.0,6210.0,"2024-04-25"
17629,70,DRx0014992,6,373.0,0.0,2238.0,"2024-04-29"
17630,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17631,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17632,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-25"
17633,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-29"
17634,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-28"
17635,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-30"
17636,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17637,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
17638,70,DRx0014697,1,2068.0,41.0,2068.0,"2024-04-25"
17639,109,DRx0014992,10,414.0,0.0,4140.0,"2024-05-06"
17640,415,DRx0014992,4,373.0,0.0,1492.0,"2024-04-27"
17641,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-05-03"
17642,70,DRx0014697,2,2068.0,0.0,4136.0,"2024-05-04"
17643,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-26"
17644,70,DRx0014697,3,2068.0,0.0,6204.0,"2024-05-03"
17645,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-30"
17646,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-10"
17647,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-10"
17648,1,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-26"
17649,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-26"
17650,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
17651,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-30"
17652,415,DRx0014697,2,2068.0,0.0,4136.0,"2024-04-26"
17653,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-28"
17654,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-01"
17655,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-02"
17656,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-05"
17657,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-29"
17658,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-30"
17659,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-27"
17660,1,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-29"
17661,70,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-02"
17662,218,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-02"
17663,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-04-30"
17664,415,DRx0014697,1,2068.0,0.0,2068.0,"2024-05-01"
